employee_id,hours_logged,billable_hours
EMP0245,8.84,7.25
EMP0322,7.37,1.84
EMP0279,6.97,5.72
EMP0247,7.36,6.04
EMP0630,6.6,1.65
EMP0069,4.68,3.84
EMP0589,7.88,6.46
EMP0026,8.63,7.08
EMP0211,7.15,5.86
EMP0274,3.78,3.1
EMP0711,6.49,5.32
EMP0666,8.85,7.26
EMP0497,5.1,4.18
EMP0713,8.51,6.98
EMP0513,6.69,5.49
EMP0526,7.37,1.84
EMP0400,6.3,5.17
EMP0838,5.58,4.58
EMP0074,9.69,2.42
EMP0021,8.71,7.14
EMP0505,8.4 hrs,2.11
EMP0485,8.85,7.26
EMP0470,8.2,6.72
EMP0410,8.91,7.31
EMP0141,6.34,1.58
EMP0811,9.6,7.87
EMP0767,9.46,7.76
EMP0728,8.01,6.57
EMP0332,6.94,1.74
EMP0826,5.44,1.36
EMP0777,7.77,6.37
EMP0522,10.1,8.28
EMP0680,5.54,4.54
EMP0129,9.03,2.26
EMP0307,6.65,5.45
EMP0833,6.78,5.56
EMP0563,5.52,4.53
EMP0183,6.2,5.08
EMP0242,8.43,6.91
EMP0351,8.63,7.08
EMP0393,7.78,1.95
EMP0503,6.6,5.41
EMP0307,5.63,4.62
EMP0540,7.5,1.88
EMP0615,6.82,5.59
EMP0635,7.74,1.94
EMP0769,6.89,5.65
EMP0434,6.93,5.68
EMP0781,7.65,1.91
EMP0818,7.96,6.53
EMP0489,9.36,7.68
EMP0722,6.86,5.63
EMP0826,8.27,6.78
EMP0128,10.29,8.44
EMP0452,8.32,6.82
EMP0129,9.26,7.59
EMP0359,6.41,5.26
EMP0757,6.25,5.12
EMP0623,7.15,5.86
EMP0694,7.32,6.0
EMP0741,9.11,7.47
EMP0641,6.23,5.11
EMP0041,7.26,1.81
EMP0378,9.12,7.48
EMP0568,7.74,6.35
EMP0775,7.38,6.05
EMP0632,7.78,6.38
EMP0496,5.6,4.59
EMP0582,5.57,1.39
EMP0497,4.86,3.99
EMP0193,7.73,1.93
EMP0157,8.87,2.22
,8.62,7.07
EMP0819,9.23,2.31
EMP0603,9.73,7.98
EMP0129,7.63,6.26
EMP0671,7.3,1.82
EMP0612,9.76,8.0
EMP0302,6.28,5.15
EMP0485,5.51,4.52
EMP0084,6.86,1.72
EMP0773,6.67,1.67
EMP0639,7.48,6.13
,6.04,4.95
EMP0296,7.99,6.55
EMP0025,6.49,5.32
EMP0794,9.37,7.68
EMP0616,5.49,1.37
EMP0319,7.18,1.79
EMP0104,6.86,5.63
EMP0448,7.77,6.37
EMP0040,8.88,7.28
EMP0037,7.83,6.42
EMP0254,7.19,5.9
EMP0009,8.51,6.98
EMP0541,8.75,7.17
EMP0374,7.83,6.42
EMP0452,8.02,2.0
EMP0806,8.43,6.91
EMP0509,4.77,3.91
EMP0435,6.84,5.61
EMP0565,8.0,6.56
EMP0356,6.93,5.68
EMP0584,6.94,5.69
EMP0071,8.0,2.0
EMP0240,8.04,6.59
EMP0607,8.15,6.68
EMP0321,6.13,5.03
EMP0474,5.13,4.21
EMP0153,8.69,7.13
EMP0730,6.21,5.09
EMP0637,6.1,5.0
EMP0734,5.96,4.89
EMP0482,9.24,7.58
EMP0159,7.74,6.35
EMP0228,7.95,1.99
EMP0843,8.5,6.97
EMP0034,7.33,6.01
EMP0228,9.02,7.4
EMP0810,5.49,4.5
EMP0061,5.66,4.64
EMP0528,5.57,4.57
EMP0300,8.07,6.62
EMP0357,8.21,6.73
EMP0420,6.64,5.44
EMP0812,7.03,1.76
EMP0438,9.43,7.73
EMP0738,6.29,5.16
EMP0729,7.87,6.45
EMP0012,6.3,5.17
EMP0595,9.15,7.5
EMP0677,8.41,2.1
EMP0045,5.16,4.23
EMP0110,6.98,1.75
EMP0496,4.07,1.02
EMP0688,8.84,7.25
EMP0238,10.68,2.67
EMP0028,3.91,3.21
EMP0438,5.12,4.2
EMP0769,7.67,1.92
EMP0336,7.37,6.04
EMP0186,6.74,5.53
EMP0210,4.62,1.16
EMP0073,7.92,6.49
EMP0034,8.82,2.21
EMP0341,11.96,9.81
EMP0832,9.49,7.78
EMP0318,5.32,4.36
EMP0515,7.38,1.84
EMP0745,8.35,2.09
EMP0774,6.3,5.17
EMP0403,8.65,2.16
EMP0316,8.53,6.99
EMP0649,9.38,7.69
EMP0055,8.68,2.17
EMP0250,7.86,6.45
EMP0380,6.38,5.23
EMP0605,5.33,1.33
EMP0214,7.75,6.35
EMP0210,6.75,5.53
EMP0047,6.91,5.67
EMP0707,9.19,7.54
EMP0175,9.59,7.86
EMP0631,5.42,4.44
EMP0831,7.06,1.76
EMP0024,6.71,5.5
EMP0585,7.9,6.48
EMP0303,3.77,3.09
EMP0394,5.06,4.15
EMP0061,7.21,5.91
EMP0839,8.66,7.1
EMP0370,7.52,6.17
,8.47,6.95
EMP0179,7.72,6.33
EMP0349,9.44,7.74
EMP0009,9.78,8.02
EMP0125,6.18,1.54
EMP0669,8.81,7.22
EMP0490,8.21,6.73
EMP0149,11.41,2.85
EMP0107,6.12,5.02
EMP0702,7.21,5.91
EMP0124,5.75,1.44
EMP0646,5.84,4.79
EMP0660,8.02,6.58
EMP0104,7.73,1.93
EMP0428,8.27,6.78
EMP0724,8.23,2.06
EMP0790,7.02,5.76
EMP0632,7.01,1.75
EMP0315,5.85,4.8
EMP0690,6.28,5.15
EMP0368,7.31,5.99
EMP0151,7.72,1.93
EMP0433,8.54,7.0
EMP0644,8.37,2.09
EMP0416,9.89,8.11
EMP0597,5.84,4.79
EMP0580,7.03,5.76
EMP0810,5.98,4.9
EMP0138,9.44,7.74
EMP0785,6.6,1.65
EMP0583,9.25,2.31
EMP0564,9.72,7.97
EMP0059,8.06,6.61
EMP0655,7.87,6.45
EMP0504,7.46,6.12
EMP0398,6.89,1.72
EMP0143,6.7,1.68
EMP0417,7.16,1.79
EMP0841,10.32,8.46
EMP0642,5.73,4.7
EMP0009,7.73,1.93
EMP0288,8.54,2.13
EMP0042,6.94,5.69
EMP0363,8.07,6.62
EMP0831,4.99,4.09
EMP0628,9.52,7.81
EMP0341,9.21,7.55
EMP0114,7.24,5.94
EMP0164,5.99,4.91
EMP0063,8.67,7.11
EMP0395,5.56,4.56
EMP0030,5.79,1.45
EMP0011,7.31,5.99
EMP0617,9.83,8.06
EMP0605,8.42,6.9
EMP0783,6.36,5.22
EMP0506,4.71,3.86
EMP0023,7.47,6.13
EMP0123,7.8,6.4
EMP0603,7.28,5.97
EMP0528,10.29,2.57
EMP0300,7.19,1.8
EMP0818,3.75,3.07
EMP0510,6.75,5.53
EMP0617,8.13,2.03
EMP0065,8.02,6.58
EMP0537,7.12,5.84
EMP0669,6.85,5.62
EMP0177,4.2,3.44
EMP0664,7.54,6.18
EMP0548,6.86,5.63
EMP0278,7.8,6.4
EMP0176,8.19,6.72
EMP0790,9.39,2.35
EMP0330,5.87,1.47
EMP0039,5.33,4.37
EMP0052,6.48,1.62
EMP0511,6.22,5.1
EMP0190,6.08,1.52
EMP0415,9.71,7.96
EMP0758,7.64,6.26
EMP0162,10.56,8.66
EMP0739,7.4,6.07
EMP0681,5.52,4.53
EMP0798,6.11,5.01
EMP0593,9.04,2.26
EMP0007,5.59,1.4
EMP0081,8.29,6.8
EMP0788,6.83,5.6
EMP0797,5.91,4.85
EMP0464,9.62,7.89
EMP0142,6.46,5.3
EMP0001,6.08,4.99
EMP0290,7.27,5.96
EMP0848,6.59,5.4
EMP0755,10.94,8.97
EMP0415,9.1,7.46
EMP0577,6.45,5.29
EMP0001,6.64,5.44
EMP0730,4.17,3.42
EMP0770,7.62,6.25
EMP0346,6.2,5.08
EMP0583,7.54,6.18
EMP0449,4.25,3.48
EMP0410,7.36,6.04
EMP0339,10.12,8.3
EMP0824,7.49,6.14
EMP0612,6.16,5.05
EMP0336,7.37,6.04
EMP0178,7.3,5.99
EMP0380,10.91,8.95
EMP0361,6.87,5.63
EMP0565,5.47,4.49
EMP0623,7.43,6.09
EMP0808,7.71,1.93
EMP0261,8.3,2.08
EMP0277,8.61,7.06
EMP0814,10.53,8.63
EMP0330,6.45,5.29
,6.3,5.17
EMP0480,4.43,3.63
EMP0508,8.46,6.94
EMP0549,5.98,4.9
EMP0226,8.83,7.24
EMP0618,6.61,5.42
EMP0149,10.16,8.33
EMP0182,5.11,4.19
EMP0389,9.04,7.41
EMP0623,8.85,7.26
EMP0836,8.24,6.76
EMP0215,5.61,4.6
EMP0407,8.25,6.76
EMP0597,7.6,6.23
EMP0080,4.47,3.67
EMP0758,9.89,2.47
EMP0377,6.85,5.62
EMP0737,9.77,8.01
EMP0146,7.29,1.82
EMP0817,8.97,2.24
EMP0585,6.02,4.94
EMP0483,7.74,6.35
EMP0314,7.63,6.26
EMP0257,6.88,1.72
EMP0796,6.01,4.93
EMP0714,2.49,2.04
EMP0399,6.05,4.96
EMP0763,8.52,6.99
EMP0725,5.17,4.24
EMP0591,5.5,4.51
EMP0121,5.1,4.18
EMP0467,7.73,6.34
EMP0214,5.97,4.9
EMP0248,9.35,7.67
EMP0489,8.58,7.04
EMP0478,7.72,1.93
EMP0732,7.89,6.47
EMP0159,6.18,1.54
EMP0035,6.18,1.54
EMP0428,8.54,7.0
EMP0108,8.86,7.27
EMP0759,8.52,6.99
EMP0459,6.65,1.66
EMP0745,6.77,5.55
EMP0587,5.91,1.48
EMP0641,8.63,7.08
EMP0725,4.26,3.49
EMP0761,3.87,0.97
EMP0564,4.19,3.44
EMP0711,3.97,3.26
EMP0301,9.57,2.39
EMP0623,8.66,2.17
EMP0737,5.48,4.49
EMP0114,7.23,5.93
EMP0581,9.75,7.99
EMP0679,8.2,2.05
EMP0274,10.78,8.84
EMP0517,7.22,5.92
EMP0201,6.35,1.59
EMP0528,5.67,4.65
EMP0733,7.44,6.1
EMP0170,8.9,7.3
EMP0429,7.56,6.2
EMP0268,6.83,5.6
EMP0060,9.41,7.72
EMP0606,8.25,6.76
EMP0557,7.22,1.8
EMP0543,6.17,1.54
EMP0419,6.99,1.75
EMP0136,8.16,2.04
EMP0386,6.15,5.04
EMP0412,5.43,4.45
EMP0273,6.63,5.44
EMP0083,7.32,6.0
EMP0480,9.58,7.86
EMP0674,5.54,4.54
EMP0247,7.76,1.94
EMP0073,6.96,5.71
EMP0675,7.04,5.77
EMP0285,9.86,8.09
EMP0117,7.53,6.17
EMP0749,5.94,1.49
EMP0476,8.82,7.23
EMP0692,8.7,7.13
EMP0092,5.8,4.76
EMP0672,5.49,4.5
EMP0108,8.06,6.61
EMP0286,7.35,6.03
EMP0471,6.65,5.45
EMP0507,9.09,7.45
EMP0180,6.45,5.29
EMP0116,8.07,6.62
EMP0473,9.28,7.61
EMP0084,6.86,5.63
EMP0068,4.47,3.67
EMP0563,6.76,5.54
EMP0339,7.7,1.93
EMP0108,9.0,7.38
EMP0405,6.57,5.39
EMP0061,10.16,8.33
EMP0457,5.32,4.36
EMP0360,7.66,6.28
EMP0559,7.02,5.76
EMP0647,9.56,7.84
EMP0110,5.04,4.13
EMP0541,8.08,2.02
EMP0656,7.01,5.75
EMP0683,9.85,2.46
EMP0193,6.07,4.98
EMP0325,8.06,6.61
EMP0195,6.06,4.97
EMP0777,7.7,6.31
EMP0786,6.81,1.7
EMP0086,6.78,5.56
EMP0451,4.22,3.46
EMP0266,8.06,6.61
EMP0071,5.67,1.42
EMP0162,5.61,1.4
EMP0363,4.91,4.03
EMP0233,5.71,4.68
EMP0322,8.2,6.72
EMP0643,8.12,6.66
EMP0385,8.46,6.94
EMP0179,5.76,4.72
EMP0696,7.74,6.35
EMP0487,6.42,5.26
EMP0592,8.93,2.23
EMP0796,8.08,2.02
EMP0535,6.35,1.59
EMP0034,9.06,2.27
EMP0148,8.21,6.73
EMP0759,5.2 hrs,4.25
EMP0087,4.73,3.88
EMP0107,5.24,4.3
EMP0661,10.04,8.23
EMP0300,5.78,1.45
EMP0785,10.4,8.53
EMP0055,5.69,4.67
EMP0176,5.52,4.53
EMP0359,8.81,7.22
EMP0116,8.88,7.28
EMP0579,8.29,6.8
EMP0465,8.48,6.95
EMP0812,6.1 hrs,5.02
EMP0015,8.73,7.16
EMP0267,7.78,6.38
EMP0086,6.82,5.59
EMP0343,7.55,6.19
EMP0543,9.1,2.27
EMP0825,8.03,6.58
EMP0423,3.95,3.24
EMP0079,8.83,7.24
,8.7,7.13
EMP0570,6.79,5.57
EMP0045,7.59,6.22
EMP0536,7.58,6.22
EMP0657,4.23,1.06
EMP0768,6.76,5.54
EMP0642,6.82,5.59
EMP0060,7.15,5.86
EMP0689,6.56,5.38
EMP0047,8.46,6.94
EMP0323,6.11,5.01
EMP0401,8.86,7.27
EMP0401,8.39,6.88
EMP0385,9.58,7.86
EMP0850,10.17,8.34
EMP0313,10.18,2.54
EMP0665,5.5,4.51
EMP0124,7.95,6.52
EMP0522,6.25,1.56
EMP0232,12.0,3.0
EMP0818,8.38,6.87
EMP0057,9.67,7.93
EMP0093,8.1,6.64
EMP0007,3.18,2.61
EMP0719,6.15,1.54
EMP0679,6.3 hrs,5.17
EMP0765,6.78,1.7
EMP0816,7.98,2.0
EMP0181,8.2,2.05
EMP0492,3.2,0.8
EMP0026,7.02,5.76
EMP0752,6.62,5.43
EMP0330,9.61,7.88
EMP0258,8.35,6.85
EMP0335,7.11,5.83
EMP0187,7.76,6.36
EMP0423,4.7,1.18
EMP0503,8.46,2.12
EMP0004,6.77,1.69
EMP0111,6.11,5.01
EMP0275,9.5,7.79
EMP0842,7.8 hrs,1.96
EMP0823,6.34,1.58
EMP0137,6.43,1.61
EMP0804,8.0 hrs,6.55
EMP0679,7.86,6.45
EMP0093,7.45,6.11
EMP0421,5.47,4.49
EMP0199,5.71,4.68
EMP0640,6.2,5.08
EMP0650,7.09,5.81
EMP0768,7.33,1.83
EMP0070,7.14,5.85
EMP0479,7.22,5.92
EMP0139,10.41,8.54
EMP0656,8.76,7.18
EMP0476,9.3,7.63
EMP0041,8.14,6.67
EMP0115,7.52,6.17
EMP0337,8.06,2.02
EMP0366,7.76,6.36
EMP0347,8.69,7.13
EMP0740,5.84,4.79
EMP0576,8.56,7.02
EMP0168,7.67,6.29
EMP0040,4.51,3.7
EMP0413,7.54,6.18
EMP0272,5.31,4.35
EMP0033,6.54,5.36
EMP0200,7.15,5.86
EMP0432,4.99,1.25
EMP0521,7.31,1.83
EMP0604,7.51,1.88
EMP0230,8.61,2.15
EMP0538,6.67,5.47
EMP0793,7.84,1.96
EMP0238,7.25,5.94
EMP0829,6.73,5.52
EMP0563,4.73,3.88
EMP0222,7.22,5.92
EMP0473,8.59,7.04
EMP0225,5.91,4.85
EMP0309,7.05,5.78
EMP0061,7.29,5.98
EMP0755,9.16,7.51
EMP0337,7.45,6.11
EMP0193,7.86,1.97
EMP0485,7.39,1.85
EMP0758,6.61,5.42
EMP0844,5.58,4.58
EMP0255,6.94,5.69
EMP0752,8.03,2.01
EMP0625,7.6,6.23
EMP0842,9.77,8.01
EMP0336,8.91,7.31
EMP0048,9.38,7.69
EMP0003,4.15,1.04
EMP0234,9.93,8.14
EMP0485,7.83,1.96
EMP0588,8.0 hrs,6.6
EMP0384,8.83,7.24
EMP0696,7.43,6.09
EMP0790,5.69,4.67
EMP0725,9.72,7.97
EMP0207,6.17,5.06
EMP0662,5.82,1.46
EMP0173,7.03,1.76
EMP0844,6.78,5.56
EMP0315,7.41,1.85
EMP0390,7.24,5.94
EMP0590,9.56,7.84
EMP0594,8.13,2.03
EMP0780,6.03,4.94
EMP0763,6.25,5.12
EMP0428,6.78,5.56
EMP0769,6.79,1.7
EMP0583,6.58,5.4
EMP0497,5.64,1.41
EMP0746,7.86,6.45
EMP0778,6.67,5.47
EMP0317,5.88,4.82
EMP0698,8.18,6.71
EMP0228,8.76,7.18
EMP0151,7.01,5.75
EMP0250,10.25,8.4
EMP0239,10.94,8.97
EMP0211,8.2,2.05
EMP0553,6.65,5.45
EMP0295,7.83,6.42
EMP0650,5.44,1.36
EMP0823,6.01,4.93
EMP0231,4.71,3.86
EMP0747,6.39,5.24
EMP0449,5.43,1.36
EMP0515,8.4,2.1
EMP0599,6.2,5.08
EMP0016,7.84,1.96
EMP0600,8.6,7.05
EMP0007,9.27,7.6
EMP0144,6.83,5.6
EMP0656,7.9,6.48
EMP0843,7.95,6.52
EMP0027,9.44,7.74
EMP0155,8.65,7.09
EMP0759,9.49,2.37
EMP0198,4.74,1.19
EMP0060,6.34,5.2
EMP0072,9.05,7.42
EMP0385,8.33,6.83
EMP0268,7.2,5.9
EMP0772,6.64,5.44
,8.66,7.1
EMP0035,4.23,3.47
EMP0111,8.67,7.11
EMP0575,7.55,1.89
EMP0404,6.62,5.43
EMP0734,8.2,2.05
EMP0056,6.78,5.56
EMP0359,7.45,6.11
EMP0339,7.33,6.01
EMP0791,8.59,7.04
EMP0292,7.65,1.91
EMP0764,4.35,3.57
EMP0357,5.17,4.24
EMP0650,5.67,4.65
EMP0433,8.13,6.67
EMP0046,8.29,6.8
EMP0500,10.07,8.26
EMP0043,5.78,4.74
EMP0554,9.49,2.37
EMP0805,4.3,1.07
EMP0332,7.43,6.09
EMP0643,7.79,6.39
EMP0791,7.79,6.39
EMP0232,6.9,5.66
EMP0753,7.59,1.9
EMP0472,5.42,4.44
EMP0275,8.78,2.19
EMP0391,7.8,1.95
EMP0052,7.98,2.0
EMP0047,6.95,5.7
EMP0427,6.88,1.72
EMP0108,8.24,2.06
EMP0828,9.94,8.15
EMP0753,5.17,4.24
EMP0477,5.09,4.17
EMP0231,7.83,6.42
EMP0320,6.87,5.63
EMP0063,7.6,6.23
EMP0204,7.36,1.84
EMP0165,8.4,6.89
EMP0723,6.94,1.74
EMP0387,5.47,4.49
EMP0769,6.14,1.53
EMP0845,7.14,5.85
EMP0450,5.39,1.35
EMP0732,7.34,1.83
EMP0621,7.5,1.88
EMP0650,6.83,1.71
,7.73,6.34
EMP0738,4.82,3.95
EMP0249,5.87,4.81
EMP0844,5.57,4.57
EMP0642,8.81,7.22
EMP0694,11.09,9.09
EMP0566,5.99,1.5
EMP0719,7.02,5.76
EMP0145,6.29,5.16
EMP0202,7.75,1.94
EMP0652,6.43,5.27
EMP0052,7.85,6.44
EMP0813,8.46,2.12
EMP0506,5.44,1.36
EMP0064,7.83,1.96
EMP0486,4.53,3.71
EMP0623,6.99,5.73
EMP0256,6.88,1.72
EMP0720,7.03,5.76
EMP0652,6.9,5.66
EMP0785,6.61,5.42
EMP0600,6.97,5.72
EMP0690,7.78,6.38
EMP0830,7.83,6.42
EMP0329,7.58,6.22
EMP0144,6.48,5.31
EMP0757,9.13,2.28
EMP0707,9.84,8.07
EMP0627,5.34,4.38
EMP0705,7.66,6.28
EMP0332,6.65,5.45
EMP0831,8.88,7.28
EMP0383,7.38,6.05
EMP0305,7.49,6.14
EMP0018,8.19,6.72
EMP0519,6.92,5.67
EMP0781,10.08,8.27
EMP0473,8.22,6.74
EMP0035,8.89,7.29
,7.05,5.78
EMP0372,7.2,1.8
EMP0037,8.7,7.13
EMP0498,8.54,7.0
EMP0021,5.4,4.43
EMP0762,7.6,6.23
EMP0115,8.16,6.69
EMP0254,7.19,5.9
EMP0689,8.01,2.0
EMP0465,7.26,1.81
EMP0344,3.81,3.12
,5.3,4.35
EMP0754,8.96,7.35
EMP0075,7.01,5.75
EMP0323,7.7,1.93
EMP0779,7.39,6.06
EMP0712,6.08,4.99
,6.65,5.45
EMP0414,7.93,6.5
EMP0268,8.09,6.63
EMP0770,10.9,8.94
EMP0155,6.64,5.44
EMP0369,10.07,8.26
EMP0167,6.02,4.94
EMP0619,8.18,2.04
EMP0260,7.68,1.92
EMP0239,7.2,1.8
EMP0173,7.39,6.06
EMP0706,6.4,5.25
EMP0630,8.85,7.26
EMP0639,6.05,4.96
EMP0451,7.91,6.49
EMP0713,8.61,7.06
EMP0468,9.61,7.88
EMP0285,8.95,7.34
EMP0642,8.32,2.08
EMP0302,6.38,5.23
EMP0256,6.14,5.03
EMP0488,5.58,4.58
EMP0035,5.43,4.45
EMP0535,7.4,6.07
EMP0442,6.24,5.12
EMP0491,9.32,7.64
EMP0167,6.47,5.31
EMP0605,7.55,6.19
EMP0408,6.98,1.75
EMP0496,5.15,1.29
EMP0149,9.14,2.29
EMP0517,8.51,6.98
EMP0787,8.7,7.13
EMP0434,8.35,6.85
EMP0059,6.18,1.54
EMP0576,6.22,5.1
EMP0693,8.12,2.03
EMP0383,9.87,2.47
EMP0518,8.02,6.58
EMP0317,8.97,2.24
EMP0708,6.56,5.38
EMP0099,9.16,7.51
EMP0696,6.73,5.52
EMP0833,7.78,1.95
EMP0103,6.81,5.58
EMP0458,8.82,7.23
EMP0295,8.84,2.21
EMP0640,5.04,4.13
EMP0377,9.52,7.81
EMP0175,11.2,9.18
EMP0123,6.83,5.6
EMP0373,7.2,1.8
EMP0755,9.38,7.69
EMP0795,7.51,6.16
EMP0615,7.39,1.85
EMP0038,10.44,8.56
EMP0768,5.23,4.29
EMP0390,6.14,5.03
EMP0208,8.07,6.62
EMP0225,4.81,3.94
EMP0288,6.8,5.58
EMP0411,6.79,5.57
EMP0130,8.94,7.33
EMP0304,8.51,6.98
EMP0335,4.71,3.86
EMP0570,6.29,5.16
EMP0698,6.3,1.57
EMP0832,7.05,1.76
EMP0849,5.64,4.62
EMP0065,8.12,6.66
EMP0813,6.29,1.57
EMP0144,8.34,6.84
EMP0371,7.4,6.07
EMP0254,5.84,4.79
EMP0663,9.62,7.89
EMP0700,9.67,7.93
EMP0279,7.86,6.45
EMP0094,7.02,1.75
EMP0037,5.71,4.68
EMP0724,9.1 hrs,2.28
EMP0174,8.72,7.15
EMP0157,6.1,1.52
EMP0702,6.3,5.17
EMP0095,8.13,6.67
EMP0106,5.52,4.53
EMP0302,6.4,5.25
EMP0583,5.74,4.71
EMP0025,5.79,4.75
EMP0738,6.25,5.12
EMP0793,8.85,7.26
EMP0776,4.59,3.76
EMP0558,8.09,6.63
EMP0423,7.81,1.95
EMP0582,8.95,7.34
EMP0791,7.81,6.4
EMP0281,6.79,1.7
EMP0261,6.1,1.52
EMP0561,8.98,2.25
EMP0368,8.2,6.72
EMP0387,6.61,1.65
EMP0726,8.85,7.26
EMP0660,6.69,5.49
EMP0049,7.4,6.07
EMP0655,6.43,5.27
EMP0678,8.25,6.76
EMP0601,5.81,4.76
EMP0194,6.92,5.67
EMP0061,6.35,5.21
EMP0417,7.82,6.41
EMP0417,8.02,6.58
EMP0115,5.63,1.41
EMP0402,8.05,6.6
EMP0296,5.04,4.13
EMP0054,10.91,8.95
EMP0490,6.58,5.4
EMP0605,9.08,7.45
EMP0379,7.72,6.33
EMP0105,7.79,1.95
EMP0374,5.53,4.53
EMP0159,8.75,7.17
EMP0829,7.48,1.87
EMP0181,8.15,2.04
EMP0001,7.25,1.81
EMP0372,7.61,6.24
EMP0775,5.98,4.9
EMP0187,7.16,5.87
EMP0164,6.73,1.68
EMP0352,6.27,5.14
EMP0327,7.62,1.91
EMP0203,7.98,6.54
EMP0118,7.8,6.4
EMP0569,7.24,5.94
EMP0453,8.06,6.61
EMP0299,7.79,1.95
EMP0369,7.56,1.89
EMP0171,7.67,6.29
EMP0554,9.29,7.62
EMP0687,5.47,4.49
EMP0528,6.89,5.65
EMP0232,7.94,6.51
EMP0571,4.87,3.99
EMP0357,9.61,7.88
EMP0656,7.81,1.95
EMP0600,8.93,7.32
EMP0618,9.19,2.3
EMP0538,8.06,6.61
EMP0797,3.83,3.14
EMP0058,7.64,6.26
EMP0281,7.74,6.35
EMP0495,5.66,1.42
EMP0129,4.54,3.72
EMP0749,8.14,6.67
EMP0720,5.4,1.35
EMP0250,10.7,8.77
EMP0376,7.82,6.41
EMP0104,9.56,7.84
EMP0421,7.45,6.11
EMP0478,8.6,7.05
EMP0110,7.49,6.14
EMP0644,9.01,2.25
EMP0411,4.14,3.39
EMP0681,8.82,7.23
EMP0184,8.47,6.95
EMP0094,7.15,5.86
EMP0721,6.75,1.69
EMP0670,6.92,5.67
EMP0602,7.8 hrs,6.44
EMP0615,9.34,7.66
EMP0304,6.55,5.37
EMP0562,4.68,3.84
EMP0025,11.38,9.33
EMP0066,8.47,6.95
EMP0350,6.77,5.55
EMP0674,9.3,2.33
EMP0695,8.89,7.29
EMP0349,8.19,2.05
EMP0626,6.64,5.44
EMP0164,8.47,6.95
EMP0543,9.14,2.29
EMP0414,4.65,3.81
EMP0183,7.76,1.94
EMP0275,7.88,6.46
EMP0237,7.83,6.42
EMP0340,7.47,6.13
EMP0266,9.3,7.63
EMP0728,7.06,5.79
EMP0753,7.4,6.07
EMP0667,7.91,6.49
EMP0577,7.12,5.84
EMP0754,5.18,1.29
EMP0112,7.74,1.94
EMP0239,7.76,6.36
EMP0825,6.82,5.59
EMP0167,7.19,5.9
EMP0681,2.31,1.89
EMP0537,9.33,7.65
EMP0639,8.84,7.25
EMP0357,5.26,4.31
EMP0220,6.32,5.18
EMP0222,9.72,7.97
EMP0389,5.55,4.55
EMP0450,8.17,6.7
EMP0247,6.61,5.42
EMP0028,8.06,2.02
EMP0777,7.48,6.13
EMP0442,6.95,1.74
EMP0112,8.02,6.58
EMP0630,6.61,5.42
EMP0267,4.55,1.14
EMP0502,5.92,4.85
EMP0586,5.72,4.69
,4.83,3.96
EMP0825,7.99,6.55
EMP0040,7.12,5.84
EMP0042,7.97,1.99
EMP0169,8.23,2.06
EMP0370,8.61,2.15
EMP0413,8.05,6.6
EMP0836,5.83,4.78
EMP0611,8.33,6.83
EMP0054,7.75,6.35
EMP0107,10.9,8.94
EMP0549,7.41,6.08
EMP0788,8.01,6.57
EMP0469,7.25,5.94
EMP0084,7.48,6.13
EMP0015,7.37,6.04
,6.7,5.49
EMP0119,7.68,6.3
EMP0190,8.39,6.88
EMP0292,6.73,5.52
,8.74,2.19
EMP0169,8.54,2.13
EMP0180,5.99,4.91
EMP0434,5.86,4.81
EMP0153,8.12,6.66
EMP0031,6.46,5.3
EMP0080,5.73,1.43
EMP0061,10.15,2.54
EMP0396,5.85,4.8
EMP0719,4.96,4.07
EMP0482,6.15,5.04
EMP0661,7.77,6.37
EMP0561,7.52,6.17
EMP0638,10.42,2.6
EMP0545,6.17,1.54
EMP0040,7.78,1.95
EMP0302,9.21,7.55
EMP0250,6.35,5.21
EMP0428,8.53,6.99
EMP0031,4.47,3.67
EMP0490,10.21,8.37
EMP0358,8.99,7.37
EMP0731,6.31,5.17
EMP0373,8.73,7.16
EMP0754,9.5,7.79
EMP0812,5.34,4.38
EMP0460,6.44,5.28
EMP0620,9.55,2.39
EMP0172,7.51,1.88
EMP0142,8.1,6.64
EMP0846,7.51,6.16
EMP0762,8.83,2.21
,8.22,2.06
EMP0321,7.57,6.21
EMP0638,4.04,3.31
EMP0787,8.42,2.1
EMP0542,8.57,7.03
EMP0079,5.42,4.44
EMP0699,5.53,4.53
EMP0475,8.23,2.06
EMP0705,7.71,1.93
EMP0771,4.24,3.48
EMP0320,6.08,4.99
EMP0635,7.9,1.98
EMP0608,8.48,6.95
EMP0109,6.47,5.31
EMP0164,7.16,5.87
EMP0125,5.99,4.91
EMP0361,9.52,7.81
EMP0378,7.68,6.3
EMP0813,6.33,1.58
EMP0621,5.55,4.55
EMP0738,5.37,4.4
EMP0500,10.3,8.45
EMP0771,7.12,5.84
EMP0205,6.76,5.54
EMP0689,7.06,5.79
EMP0543,6.39,5.24
EMP0363,7.23,5.93
EMP0598,7.46,6.12
EMP0787,7.42,6.08
EMP0210,5.38,4.41
EMP0418,8.83,7.24
EMP0774,6.52,5.35
EMP0346,6.35,5.21
EMP0049,6.27,5.14
EMP0337,5.72,1.43
EMP0132,7.83,6.42
EMP0649,8.83,2.21
EMP0402,6.24,1.56
EMP0031,4.45,3.65
EMP0029,5.76,1.44
